824	Because thalidomide is a known human teratogen and can cause severe, life threatening birth defects if administered during $PREGNANCY$ commercially available #THALIDOMIDE# must be obtained through a restricted distribution program, the System for Thalidomide Education and Prescribing Safety (STEPS), designed to help ensure that fetal exposure to the drug does not occur.	1	causes1	causes2	1
825	$• WILSON'S DISEASE$ may present as acute hepatic injury or #ACUTE HEPATIC FAILURE#	2	causes2	causes1	2
826	Large ambient pressure changes or strenuous activities, such as weight lifting, can induce a $PERILYMPHATIC FISTULA$ between the #MIDDLE AND INNER EAR#	2	causes2	causes1	2
827	c ,   116  Gonorrhea and Associated Infections  Alternative for treatment of uncomplicated $GONORRHEA$ (including urethritis) caused by susceptible  #NEISSERIA GONORRHOEAE#	1	causes1	causes2	1
828	$HEMORRHAGE$ is more likely to occur with #OLIGODENDROGLIOMAS# than with astrocytomas.	1	causes1	causes2	1
829	Economic impact of $PNEUMONIA$ due to #RESPIRATORY SYNCYTIAL VIRUS# (RSV) infection.	1	causes1	causes2	1
830	121  $NOCARDIA$ INFECTIONS  Treatment of infections caused by  #NOCARDIA#    +   , including  N. asteroides, N. brasiliensis , and  N. caviae.	2	causes2	causes1	2
831	The $#BRADYCARDIA# TACHYCARDIA SYNDROME$ is characterized by atrial tachyarrhythmias (usually atrial fibrillation) alternating with periods of #BRADYCARDIA# or sinus pauses.	2	causes2	causes1	2
832	$RESPIRATORY VIRAL INFECTIONS$ are a leading cause of morbidity, hospitalization, and mortality throughout the world; #INFLUENZA# and pneumonia were the most prevalent infectious causes of death during the 20th century in the United States.	2	causes2	causes1	2
833	11  $LISTERIA INFECTIONS$  Treatment of infections caused by  #LISTERIA MONOCYTOGENES# ; used alone or in conjunction with an aminoglycoside.	1	causes1	causes2	1
834	However, zinc in combination with vitamin A reduced the prevalence of persistent diarrhea ($DIARRHEA$ lasting ≥ 14 d) (rate ratio 0.79, CI 0.66 to 0.94) and #DYSENTERY# (blood and mucus in stools) (rate ratio 0.80, CI 0.67 to 0.95.	1	causes1	causes2	1
835	100 ,   101 ,   102 ,   103 ,   104 ,   105    C. difficile  associated diarrhea and colitis (CDAD; also known as $ANTIBIOTIC ASSOCIATED DIARRHEA AND COLITIS$ or pseudomembranous colitis) has been reported with nearly all anti infectives, including lincomycin, and may range in severity from #MILD DIARRHEA TO FATAL COLITIS#.	2	causes2	causes1	2
836	$FIBROMYALGIA$ is suspected in patients with #GENERALIZED PAIN AND TENDERNESS# especially disproportionate to the physical findings; with negative laboratory results despite widespread symptoms; or when fatigue is the predominant symptom.	2	causes2	causes1	2
837	The applied mass per area (kg/cm 2 ) that will elicit a complaint of pain in subjects with $PAIN$ful conditions, e.g., fibromyalgia, temperomandibular joint dysfunction, or #VULVODYNIA#	1	causes1	causes2	1
838	Treatment of $PSITTACOSIS$ (ornithosis) caused by  #C PSITTACI#	1	causes1	causes2	1
839	Symptoms of $UNSTABLE ANGINA$ or infarction, ischemic stroke, or rest #PAIN# in the limbs may develop when unstable plaques rupture and acutely occlude a major artery, with superimposition of thrombosis or embolism.	2	causes2	causes1	2
840	COMMENTARY  In a very diverse group of patients, with equally diverse risks for seizure recurrence, Marson and colleagues compared early and deferred AED treatment after a first $SEIZURE$ or an early diagnosis of #EPILEPSY#	1	causes1	causes2	1
841	100 •  Advise patients that $PODOPHYLLUM RESIN$ is not a cure for HPV; new HPV #WARTS# may develop during or after therapy with the drug.	2	causes2	causes1	2
842	Because concurrent $HEPATITIS C$ INFECTION is common and may be asymptomatic, serum markers for #HEPATITIS C# (see    ) should be obtained.	2	causes2	causes1	2
843	41  $EPSTEIN BARR VIRUS  EBV$ causes infectious #MONONUCLEOSIS# and has been implicated as a cause of nasopharyngeal carcinoma and Burkitt lymphoma.	2	causes2	causes1	2
844	Rationale: • $HEMOCHROMATOSIS$ may lead to dilated or restrictive cardiomyopathy, cardiac arrhythmias, or both, and the most common arrhythmias are atrial tachy#ARRHYTHMIAS#, followed by ventricular premature beats and, rarely, ventricular tachycardia.	2	causes2	causes1	2
845	A randomized, double blind, placebo controlled trial  Failure of $DOXYCYCLINE$ as a causal prophylactic agent against #PLASMODIUM FALCIPARUM MALARIA# in healthy nonimmune volunteers  Primaquine prophylaxis against malaria in nonimmune Colombian soldiers: efficacy and toxicity.	2	causes2	causes1	2
846	• $EARLY CATARACT FORMATION$ in #GALACTOSEMIA# can be reversed by early diagnosis and dietary intervention.	1	causes1	causes2	1
847	For almost all patients with PSVT, the underlying mechanism of the tachycardia is atrioventricular $NODE REENTRY (AVNRT REENTRY)$ involving an accessory pathway (AVRT), or atrial #TACHYCARDIA#.	2	causes2	causes1	2
848	Treatment  To simplify therapy, $SLE$ should be classified as mild (eg, fever, arthritis, pleurisy, #PERICARDITIS# headache, rash) or severe (eg, hemolytic anemia, thrombocytopenic purpura, massive pleural and pericardial involvement, significant renal damage, acute vasculitis of the extremities or GI tract, florid CNS involvement.	2	causes2	causes1	2
849	Q Fever  Treatment of $Q FEVER$ endocarditis   +    caused by  #COXIELLA BURNETII# ; used in conjunction with doxycycline.	1	causes1	causes2	1
850	Formerly called $BENIGN JUVENILE MELANOMA$ spindle cell nevus usually arises in childhood as a pink or reddish brown, smooth or slightly scaly, firm #PAPULE# with a predilection for the face, especially the cheeks [ see  Figure 13.	2	causes2	causes1	2
851	• Note that the differential diagnosis and work up may be slightly different for a patient with suspected endometriosis and primarily $PELVIC PAIN$ than for a patient with suspected #ENDOMETRIOSIS# and primarily fertility concerns.	1	causes1	causes2	1
852	Rarely, varicose veins are part of $KLIPPEL TRENAUNAY WEBER SYNDROME$ which includes #CONGENITAL ARTERIOVENOUS FISTULAS# and diffuse cutaneous capillary angiomas.	2	causes2	causes1	2
853	$CARVEDILOL REDUCED MORTALITY$ and morbidity caused by myocardial infarction in patients with left ventricular dysfunction  Keywords: #MYOCARDIAL INFARCTION# Left ventricular function Adrenergic beta agonists  ACP Journal Club.	2	causes2	causes1	2
854	Tendon reflexes are depressed more frequently in demyelinating or large fiber polyneuropathies and are not depressed in $PURE 'SMALL FIBER' POLYNEUROPATHIES$ Physical exam  Autonomic dysfunction         Signs of #AUTONOMIC NERVOUS SYSTEM DYSFUNCTION# may be seen in polyneuropathy if autonomic fibers are involved	2	causes2	causes1	2
855	SYN:   Treacher Collins syndrome    $FRANCISELLA TULARENSIS$    (                                audio )  [Edward Francis, Tulare County, California] A gram negative, aerobic, non spore forming bacillus that causes #TULAREMIA# in humans and animals.	2	causes2	causes1	2
856	Specific recommendation: • Distinguish $SEPSIS$ from other causes of #SIRS#	2	causes2	causes1	2
857	• Consider aspirating a $SWOLLEN JOINT$ to document the presence of CPPD crystals or document an arthritic process other than #CPPD DISEASE# e.g., septic arthritis or gout.	1	causes1	causes2	1
858	Early treatment, when the $HEADACHE$ is mild, is much more effective than later treatment, when the #MIGRAINE# is moderate or severe in intensity.	1	causes1	causes2	1
859	14  ATS, CDC, and IDSA state that rifapentine can be used in conjunction with isoniazid in the continuation phase in HIV seronegative patients with $NONCAVITY PULMONARY TB$ caused by susceptible  #MYCOBACTERIUM TUBERCULOSIS# ; rifapentine is an alternative to rifampin for use in conjunction with isoniazid in the continuation phase.	1	causes1	causes2	1
860	Included are infections caused by the pathogenic organism  $RICKETTSIA RICKETTSII$ , which causes #ROCKY MOUNTAIN SPOTTED FEVER#	2	causes2	causes1	2
861	69  $EBV INFECTION$ in the Immunocompromised Host  Immunocompromised hosts are susceptible to overwhelming #EBV LYMPHOPROLIFERATIVE SYNDROMES#.	1	causes1	causes2	1
862	This disorder is termed $KALLMANN SYNDROME$ when it is accompanied by #ANOSMIA# and has also been termed idiopathic hypogonadotropic hypogonadism (IHH.	2	causes2	causes1	2
863	$INFECTIOUS MONONUCLEOSIS$  Clinical features   Patients usually present with fever, pharyngitis, and #LYMPHADENOPATHY#	2	causes2	causes1	2
864	• Clinical spells and $HYPERTENSION$ from circulating catecholamines are insufficiently sensitive to be used as primary indicators of #PHEOCHROMOCYTOMAS# but, when present, may herald life threatening crises.	1	causes1	causes2	1
865	Loffler's syndrome (a subcategory of $HYPEREOSINOPHILIC SYNDROME$ with primary cardiac involvement), which occurs in the tropics, begins as an #ACUTE ARTERITIS WITH EOSINOPHILIA# followed by thrombus formation on the endocardium, chordae, and atrioventricular (AV) valves, progressing to fibrosis.	2	causes2	causes1	2
866	$CHRONIC PAIN FROM BRACHIAL PLEXUS$ injury becomes #RSD# once additional, #RSD# defining symptoms develop.	1	causes1	causes2	1
867	$ECLAMPSIA$ is the most serious #COMPLICATION# of pregnancy induced hypertension (PIH.	2	causes2	causes1	2
868	$PAPILLEDEMA$ is a sign of #ELEVATED INTRACRANIAL PRESSURE# and is almost always bilateral.	1	causes1	causes2	1
869	◊ Often has characteristic ECG patterns that facilitate diagnosis • Avoid ICD placement in patients with Wolff Parkinson White syndrome with $REGULAR WIDE COMPLEX TACHYCARDIA$ (a supraventricular arrhythmia resembling #VT# which should be treated with drug therapy or catheter ablation.	1	causes1	causes2	1
870	physician, 1848 1916] $LEPTOSPIROSIS$ caused by any one of several serotypes of  #LEPTOSPIRA INTERROGANS#  such as  L. icterohemorrhagica  in rats,  L. pomona  in swine, or  L. canicola  in dogs.	1	causes1	causes2	1
871	• Systematic reviews of treatment modalities for osteoarthritis ( 28 ;  29 ), rheumatoid arthritis ( 30 ;  31 ;  32 ;  33 ), $FIBROMYALGIA$ ( 34 ), and #LOW BACK PAIN# ( 35 ;  36 ;  37 ) confirm that each of these specific pain syndromes responds to specific treatment modalities and that accurate diagnosis is important to guide optimal pain management.	2	causes2	causes1	2
872	• The complex symptoms of $RSD$ and their significant overlap with neurologic and rheumatologic conditions justify a neurologic and possibly rheumatologic evaluation in most cases to help distinguish $RSD$ from neuropathy, radiculopathy, plexopathy, or #CENTRAL POSTSTROKE PAIN# and from rheumatic or collagen vascular disease.	2	causes2	causes1	2
873	Treatment of $BABESIOSIS$   +    caused by  #BABESIA MICROTI#.	1	causes1	causes2	1
874	Treatment/Management  Children and Adults with $DRAVET SYNDROME$ experience multiple #SEIZURE# types that are resistant to most anti epileptic medications.	2	causes2	causes1	2
875	Walsh TJ, Seibel JL, Arndt C et al. $AMPHOTERICIN B LIPID COMPLEX$ in pediatric patients with invasive #FUNGAL INFECTIONS#	2	causes2	causes1	2
876	all patients with ovarian mass, ascites, and pleural effusion are inoperable; diagnosis requires disappearance of ascites and effusion postoperatively $YELLOW NAIL SYNDROME$ Triad of pleural effusion, lymphedema, and #YELLOW NAILS#; elements may appear decades apart; pleural fluid has relatively high protein but low LDH; effusion tends to recur, and there is no pleuritic chest pain   Table 60 3.	1	causes1	causes2	1
877	Hansen's bacillus    (            audio )  [Gerhard H. A. Hansen, Norwegian physician, 1841 1912]  $MYCOBACTERIUM LEPRAE$  the cause of #LEPROSY# which Hansen discovered in 1871.	2	causes2	causes1	2
878	• $CUSHING'S SYNDROME$ patients with normal UFC levels or #DEXAMETHASONE SUPPRESSION# may have elevated midnight plasma cortisol ( 49 ;  50.	1	causes1	causes2	1
879	$SAW PALMETTO$ did not differ from placebo for #BENIGN PROSTATIC HYPERPLASIA# in men  General Internal Medicine/Family Practitioner/General Practitioner Nephrology  About Star Ratings  Keywords: Androgen antagonists Plant extracts Prostatic hyperplasia  ACP Journal Club.	2	causes2	causes1	2
880	1  >     Uncomplicated Infections (e.g., $ERYSIPELOID$ Caused by #ERYSIPELOTHRIX RHUSIOPATHIAE#  IM:  Penicillin G procaine: 600,000 to 1 million units daily.	1	causes1	causes2	1
881	Hyperkinetic Movement Disorders  HUNTINGTON DISEASE  Huntington $DISEASE (HD$ is an autosomal dominant neurodegenerative condition characterized by an adult onset choreiform disorder and #DEMENTIA#	2	causes2	causes1	2
882	Evidence: • Although enterovirus affecting the $CNS$ primarily causes #MENINGITIS# cases of enterovirus presenting as chronic, recurring encephalitis have been reported in patients with deficiencies in humoral immunity ( 22.	1	causes1	causes2	1
883	Prevention of Seasonal Influenza A $AND B VIRUS INFECTIONS$  Prevention of illness caused by influenza #A OR B VIRUS IN ADULTS# adolescents, and children ≥1 year of age.	1	causes1	causes2	1
884	$MYELODYSPLASTIC SYNDROME$ involves a group of disorders typified by peripheral cytopenia, dysplastic hematopoietic progenitors, a #HYPERCELLULAR BONE MARROW# and a high risk of conversion to AML.	2	causes2	causes1	2
885	$HYPERTENSION IN MEN IIA$ patients with #PHEOCHROMOCYTOMA# is more often paroxysmal than sustained, in contrast to the usual sporadic case.	1	causes1	causes2	1
886	In cases of known $METASTASES$ surgical resection of the kidney ('cytoreductive nephrectomy') may improve survival,[43] as well as resection of a solitary #METASTATIC LESION#...	2	causes2	causes1	2
887	Uses  Amebiasis  Treatment of $AMEBIASIS$ caused by  #ENTAMOEBA HISTOLYTICA#.	1	causes1	causes2	1
888	In humans,  T. solium  causes cysticercosis, and  $ECHINOCOCCUS GRANULOSUS$  and  E. multilocularis cause  #HYDATID DISEASE#	2	causes2	causes1	2
889	$CYCLOSPORINE$ can cause #HYPERTENSION# renal toxicity, hypomagnesemia, hypophosphatemia, vitiligo, tremors, hypertrichosis, susceptibility to  Pneumocystis carinii  pneumonia (PCP), and gingival hyperplasia.	2	causes2	causes1	2
890	$HTLV 1$ causes adult T cell leukemia/lymphoma (ATL), T cell non Hodgkin lymphoma, and an unusual neurodegenerative syndrome designated #TROPICAL SPASTIC PARAPARESIS# or $HTLV 1$ associated myelopathy (TSP/HAM.	2	causes2	causes1	2
891	Cutaneous reactions to $PSYCHOTROPIC DRUGS$; atrial fibrillation and anabolic steroids; accidental olanzapine #OVERDOSE# in a child.	2	causes2	causes1	2
892	100 ,   120 ,   121    Clostridium difficile  associated diarrhea and colitis (CDAD; also known as $ANTIBIOTIC ASSOCIATED #DIARRHEA#$ and colitis or pseudomembranous colitis) has been reported with nearly all anti infectives, including cefadroxil, and may range in severity from mild #DIARRHEA# to fatal colitis.	2	causes2	causes1	2
893	C]  Specific recommendation:  Consult an ENT specialist if the patient has: ; Pain in the ear or throat ; Constant facial pain with sinus tenderness ; Foul nasal discharge ; Facial swelling  Rationale:  $EAR PAIN HAS$ many common otologic #CAUSES AND NEURALGIA TH#at involves the ear is rare.	1	causes1	causes2	1
894	relapse ; Identifying and treating suboptimal responses (i.e., treatment failure, incomplete response, and $DRUG TOXICITY$ ; Managing #MEDICATION SIDE EFFECTS# especially myelosuppression and vertebral compression.	2	causes2	causes1	2
895	$VIRUS INDUCED DEMYELINATION$ includes progressive multifocal leukoencephalopathy and #SUBACUTE SCLEROSING PANENCEPHALITIS#	2	causes2	causes1	2
896	SYN:   fibromyositis ;  $FIBROSITIS$   SEE:   table  PATIENT CARE: Fibromyalgia is a condition in which objective findings are limited, but subjective fatigue, #PAIN# and distress are often significant.	2	causes2	causes1	2
